Company Code;G/L Account;G/L Account Name;Assignment Reference;Journal Entry;Journal Entry Type;JE Type Name;Posting Date;Amount in Company Code Currency;Clearing Journal Entry;Clearing Date;Profit Center;Profit Center Name;Partner Profit Center;Customer;Name of Customer;Journal Entry Item Text;Journal Entry Date;Jrnl Entry Creation Date in Server Time;Journal Entry Created By;Offsetting Account;Offsetting Acct Name;Fiscal Period;Name of Supplier;Supplier;Creation Time;Trading Partner;Functional Area;Functional Area Name;Cost Center;Cost Center Name;WBS Element;Purchasing Document;Order ID;Work Item ID;Reference Key 3
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5100079989;RE (Invoice - Gross);Invoice - Gross;26/01/2026;46,54   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;BLANKET-J J ROUSTABOUT-REMAINDER OF YEAR;14/01/2026;26/01/2026;SAP_WFRT;172258 (J&J ROUSTABOUT & BACKHOE SERVICE LL);J&J ROUSTABOUT & BACKHOE SERVICE LL;001;;;26/01/2026 07:50;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000067222;;;202600003810860001
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5100079994;RE (Invoice - Gross);Invoice - Gross;26/01/2026;46,54   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;BLANKET-J J ROUSTABOUT-REMAINDER OF YEAR;14/01/2026;26/01/2026;SAP_WFRT;172258 (J&J ROUSTABOUT & BACKHOE SERVICE LL);J&J ROUSTABOUT & BACKHOE SERVICE LL;001;;;26/01/2026 07:50;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000067222;;;202600003810860001
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5100080000;RE (Invoice - Gross);Invoice - Gross;26/01/2026;46,54   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;BLANKET-J J ROUSTABOUT-REMAINDER OF YEAR;21/01/2026;26/01/2026;SAP_WFRT;172258 (J&J ROUSTABOUT & BACKHOE SERVICE LL);J&J ROUSTABOUT & BACKHOE SERVICE LL;001;;;26/01/2026 07:51;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000067222;;;202600003810860001
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5100080003;RE (Invoice - Gross);Invoice - Gross;26/01/2026;46,54   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;BLANKET-J J ROUSTABOUT-REMAINDER OF YEAR;21/01/2026;26/01/2026;SAP_WFRT;172258 (J&J ROUSTABOUT & BACKHOE SERVICE LL);J&J ROUSTABOUT & BACKHOE SERVICE LL;001;;;26/01/2026 07:51;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000067222;;;202600003810860001
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5100080004;RE (Invoice - Gross);Invoice - Gross;26/01/2026;46,54   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;BLANKET-J J ROUSTABOUT-REMAINDER OF YEAR;21/01/2026;26/01/2026;SAP_WFRT;172258 (J&J ROUSTABOUT & BACKHOE SERVICE LL);J&J ROUSTABOUT & BACKHOE SERVICE LL;001;;;26/01/2026 07:51;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000067222;;;202600003810860001
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5100080021;RE (Invoice - Gross);Invoice - Gross;26/01/2026;46,54   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;BLANKET-J J ROUSTABOUT-REMAINDER OF YEAR;14/01/2026;26/01/2026;DELEK_BATCH;172258 (J&J ROUSTABOUT & BACKHOE SERVICE LL);J&J ROUSTABOUT & BACKHOE SERVICE LL;001;;;26/01/2026 08:00;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000067222;;;202600003810860001
1710 (Delek US Holdings, Inc.);65100000 (Office Supplies);Office Supplies;2002000086;5000400197;WE (Goods Receipt);Goods Receipt;09/03/2026;46,69   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;09/03/2026;09/03/2026;AHARPER;21120000 (GR/IR);GR/IR;003;STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC;101082 (STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC);09/03/2026 09:49;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;6300001602;;;
1710 (Delek US Holdings, Inc.);65100000 (Office Supplies);Office Supplies;2002000086;5000377556;WE (Goods Receipt);Goods Receipt;07/01/2026;46,99   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;07/01/2026;07/01/2026;LWILLIAMS;21120000 (GR/IR);GR/IR;001;STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC;101082 (STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC);07/01/2026 08:20;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;6300001448;;;
1710 (Delek US Holdings, Inc.);94311000 (Personnel hours);Pers hrs;;2300378257;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;24/03/2026;24/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;24/03/2026 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300046384;CO (Secondary Cost);Secondary Cost;31/01/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;08/01/2026;08/01/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;001;;;08/01/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300046732;CO (Secondary Cost);Secondary Cost;31/01/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;16/01/2026;16/01/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;001;;;16/01/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300046733;CO (Secondary Cost);Secondary Cost;31/01/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;16/01/2026;16/01/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;001;;;16/01/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300046733;CO (Secondary Cost);Secondary Cost;31/01/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;16/01/2026;16/01/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;001;;;16/01/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300047355;CO (Secondary Cost);Secondary Cost;31/01/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;29/01/2026;29/01/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;001;;;29/01/2026 20:14;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048169;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;11/02/2026;11/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;11/02/2026 20:14;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048275;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;13/02/2026;13/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;13/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048763;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048763;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048764;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048764;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048765;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048765;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048766;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048766;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;19/02/2026;19/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;19/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048857;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;20/02/2026;20/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;20/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048857;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;20/02/2026;20/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;20/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048861;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;20/02/2026;20/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;20/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048871;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;20/02/2026;20/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;20/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300048871;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;20/02/2026;20/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;20/02/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300049197;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;26/02/2026;26/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;26/02/2026 20:16;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300049296;CO (Secondary Cost);Secondary Cost;28/02/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;27/02/2026;27/02/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;002;;;27/02/2026 20:19;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300049726;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;06/03/2026;06/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;06/03/2026 20:17;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300049727;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;06/03/2026;06/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;06/03/2026 20:17;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300049731;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;06/03/2026;06/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;06/03/2026 20:17;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050096;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;10/03/2026;10/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;10/03/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050097;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;10/03/2026;10/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;10/03/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050098;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;10/03/2026;10/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;10/03/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050185;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;11/03/2026;11/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;11/03/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050185;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;11/03/2026;11/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;11/03/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050417;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;16/03/2026;16/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;16/03/2026 20:16;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050666;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;20/03/2026;20/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;20/03/2026 20:15;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050897;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;25/03/2026;25/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;25/03/2026 20:16;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050897;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;25/03/2026;25/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;25/03/2026 20:16;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050898;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;25/03/2026;25/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;25/03/2026 20:16;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);94311000 (Personnel hours);Pers hrs;;2300050898;CO (Secondary Cost);Secondary Cost;31/03/2026;47,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;40101033 (DKL - H2O);;;CTR A000/4010100087;25/03/2026;25/03/2026;FIBATCH;94311000 (Pers hrs);Pers hrs;003;;;25/03/2026 20:16;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65005300 (Maintenance - Preventative);Maintenance - Preven;4010100087;5100079937;RE (Invoice - Gross);Invoice - Gross;23/01/2026;47,09   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;DYED DIESEL;09/01/2026;23/01/2026;SAP_WFRT;144138 (PARKS FUELS LTD);PARKS FUELS LTD;001;;;23/01/2026 16:35;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000075309;;;202600003809590001
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;AT13569;5100079925;RE (Invoice - Gross);Invoice - Gross;23/01/2026;47,56   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;AMERITRACE-LINE LOCATING-END OF YEAR;29/12/2025;23/01/2026;SAP_WFRT;171799 (AmeriTrace LLC);AmeriTrace LLC;001;;;23/01/2026 16:25;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000073807;;;202600003809540001
1710 (Delek US Holdings, Inc.);65100000 (Office Supplies);Office Supplies;2002000086;5000377556;WE (Goods Receipt);Goods Receipt;07/01/2026;47,80   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;07/01/2026;07/01/2026;LWILLIAMS;21120000 (GR/IR);GR/IR;001;STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC;101082 (STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC);07/01/2026 08:20;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;6300001448;;;
1710 (Delek US Holdings, Inc.);65100000 (Office Supplies);Office Supplies;2002000086;5000394983;WE (Goods Receipt);Goods Receipt;23/02/2026;47,99   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;23/02/2026;23/02/2026;AHARPER;21120000 (GR/IR);GR/IR;002;STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC;101082 (STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC);23/02/2026 10:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;6300001575;;;
1710 (Delek US Holdings, Inc.);65100000 (Office Supplies);Office Supplies;2002000086;5000392193;WE (Goods Receipt);Goods Receipt;16/02/2026;48,49   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;16/02/2026;16/02/2026;AHARPER;21120000 (GR/IR);GR/IR;002;STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC;101082 (STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC);16/02/2026 09:19;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;6300001575;;;
1710 (Delek US Holdings, Inc.);65100000 (Office Supplies);Office Supplies;2002000086;5000394983;WE (Goods Receipt);Goods Receipt;23/02/2026;48,99   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;23/02/2026;23/02/2026;AHARPER;21120000 (GR/IR);GR/IR;002;STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC;101082 (STAPLES CONTRACT & COMMERCIAL LLC STAPLES INC);23/02/2026 10:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;6300001575;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010009607;AB (Journal Entry);Journal Entry;28/02/2026;50,08   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;RELIANT DEPT 0-214131179;03/03/2026;03/03/2026;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;002;;;03/03/2026 16:26;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
