Company Code;G/L Account;G/L Account Name;Assignment Reference;Journal Entry;Journal Entry Type;JE Type Name;Posting Date;Amount in Company Code Currency;Clearing Journal Entry;Clearing Date;Profit Center;Profit Center Name;Partner Profit Center;Customer;Name of Customer;Journal Entry Item Text;Journal Entry Date;Jrnl Entry Creation Date in Server Time;Journal Entry Created By;Offsetting Account;Offsetting Acct Name;Fiscal Period;Name of Supplier;Supplier;Creation Time;Trading Partner;Functional Area;Functional Area Name;Cost Center;Cost Center Name;WBS Element;Purchasing Document;Order ID;Work Item ID;Reference Key 3
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;6,98   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;6,98   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;6,98   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;6,98   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65003000 (Repairs & Maint - Vehicle Costs);Repairs&Maint-cost;Enterprise Reall;1010028861;AB (Journal Entry);Journal Entry;28/02/2026;6,99   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;PART: OIL FILTER, ENGINE;25/02/2026;25/02/2026;DROJO;63005000 (Lease Expense);Lease Expense;002;;;2026-02-25 17:12:00;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);63005200 (Short-Term Lease Expense);ST Lease Expense;Enterprise Reall;1010028602;AB (Journal Entry);Journal Entry;31/01/2026;7,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;Maintenance Management (Full Month): Fee;03/02/2026;03/02/2026;DROJO;63005000 (Lease Expense);Lease Expense;001;;;2026-02-03 16:50:20;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);63005200 (Short-Term Lease Expense);ST Lease Expense;Enterprise Reall;1010028861;AB (Journal Entry);Journal Entry;28/02/2026;7,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;Maintenance Management (Full Month): Fee;25/02/2026;25/02/2026;DROJO;63005000 (Lease Expense);Lease Expense;002;;;2026-02-25 17:12:00;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);63005200 (Short-Term Lease Expense);ST Lease Expense;Enterprise Reall;1010029910;AB (Journal Entry);Journal Entry;31/03/2026;7,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;Maintenance Management (Full Month): Fee;07/04/2026;07/04/2026;DROJO;63005000 (Lease Expense);Lease Expense;003;;;2026-04-07 16:39:13;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730176641;KR (Vendor Invoice);Vendor Invoice;25/02/2026;7,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97998/Hotel;25/02/2026;25/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-25 20:55:07;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);63005200 (Short-Term Lease Expense);ST Lease Expense;Enterprise Reall;1010029910;AB (Journal Entry);Journal Entry;31/03/2026;7,15   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;FINANCE CHARGE;07/04/2026;07/04/2026;DROJO;63005000 (Lease Expense);Lease Expense;003;;;2026-04-07 16:39:13;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175099;KR (Vendor Invoice);Vendor Invoice;16/01/2026;7,15   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97182/Hotel Tax;16/01/2026;16/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-16 10:55:14;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175099;KR (Vendor Invoice);Vendor Invoice;16/01/2026;7,15   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97182/Hotel Tax;16/01/2026;16/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-16 10:55:14;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;7,16   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;7,16   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175099;KR (Vendor Invoice);Vendor Invoice;16/01/2026;7,18   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97182/Hotel Tax;16/01/2026;16/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-16 10:55:14;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175099;KR (Vendor Invoice);Vendor Invoice;16/01/2026;7,18   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97182/Hotel Tax;16/01/2026;16/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-16 10:55:14;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;9037707;5100330484;RE (Invoice - Gross);Invoice - Gross;05/01/2026;7,22   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;POSTAGE CHARGES - BASIC;01/10/2025;05/01/2026;SAP_WFRT;171189 (ANYBILL FINANCIAL SERVICES);ANYBILL FINANCIAL SERVICES;001;;;2026-01-05 13:05:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005000 (Travel Expenses - Ground Transportation);Travel Exp Grd Trnsp;1002000004;1730175101;KR (Vendor Invoice);Vendor Invoice;16/01/2026;7,26   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10116307/97154/Taxi / Car Service;16/01/2026;16/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-16 14:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000004;1730174946;KR (Vendor Invoice);Vendor Invoice;10/01/2026;7,29   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10125455/96919/Hotel;10/01/2026;10/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-10 06:55:11;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730174609;KR (Vendor Invoice);Vendor Invoice;01/01/2026;7,42   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10116181/96858/Hotel Tax;01/01/2026;01/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-01 04:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;7,52   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;7,52   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;7,70   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175764;KR (Vendor Invoice);Vendor Invoice;06/02/2026;7,70   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/97180/Hotel Tax;06/02/2026;06/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-06 06:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177389;KR (Vendor Invoice);Vendor Invoice;17/03/2026;7,72   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/98423/Hotel Tax;17/03/2026;17/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-17 06:55:13;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177389;KR (Vendor Invoice);Vendor Invoice;17/03/2026;7,72   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/98423/Hotel Tax;17/03/2026;17/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-17 06:55:13;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61004000 (Travel Expenses - Meals);Trav.Expense Meals;1002000004;1730176735;KR (Vendor Invoice);Vendor Invoice;27/02/2026;8,03   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10015866/97527/Individual Meals;27/02/2026;27/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-27 10:55:05;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177065;KR (Vendor Invoice);Vendor Invoice;10/03/2026;8,07   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/98160/Hotel Tax;10/03/2026;10/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-10 10:55:11;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177065;KR (Vendor Invoice);Vendor Invoice;10/03/2026;8,07   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/98160/Hotel Tax;10/03/2026;10/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-10 10:55:11;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177390;KR (Vendor Invoice);Vendor Invoice;17/03/2026;8,07   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/98132/Hotel Tax;17/03/2026;17/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-17 06:55:16;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177390;KR (Vendor Invoice);Vendor Invoice;17/03/2026;8,07   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/98132/Hotel Tax;17/03/2026;17/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-17 06:55:16;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61004000 (Travel Expenses - Meals);Trav.Expense Meals;1002000004;1730176735;KR (Vendor Invoice);Vendor Invoice;27/02/2026;8,11   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10015866/97527/Individual Meals;27/02/2026;27/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-27 10:55:05;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;9043166;5100331289;RE (Invoice - Gross);Invoice - Gross;07/01/2026;8,11   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;POSTAGE CHARGES - BASIC;01/01/2026;07/01/2026;SAP_WFRT;171189 (ANYBILL FINANCIAL SERVICES);ANYBILL FINANCIAL SERVICES;001;;;2026-01-07 12:50:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;9045015;5100340509;RE (Invoice - Gross);Invoice - Gross;12/02/2026;8,11   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;POSTAGE CHARGES - BASIC;01/02/2026;12/02/2026;SAP_WFRT;171189 (ANYBILL FINANCIAL SERVICES);ANYBILL FINANCIAL SERVICES;002;;;2026-02-12 16:40:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,18   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,18   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177390;KR (Vendor Invoice);Vendor Invoice;17/03/2026;8,26   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/98132/Hotel Tax;17/03/2026;17/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-17 06:55:16;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730177390;KR (Vendor Invoice);Vendor Invoice;17/03/2026;8,26   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127623/98132/Hotel Tax;17/03/2026;17/03/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;003;;;2026-03-17 06:55:16;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730174609;KR (Vendor Invoice);Vendor Invoice;01/01/2026;8,32   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10116181/96858/Hotel Tax;01/01/2026;01/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-01 04:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,33   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,33   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000004;1730176735;KR (Vendor Invoice);Vendor Invoice;27/02/2026;8,34   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10015866/97527/Hotel Tax;27/02/2026;27/02/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;002;;;2026-02-27 10:55:05;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000004;1730175101;KR (Vendor Invoice);Vendor Invoice;16/01/2026;8,41   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10116307/97154/Hotel Tax;16/01/2026;16/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-16 14:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65003000 (Repairs & Maint - Vehicle Costs);Repairs&Maint-cost;Enterprise Reall;1010028861;AB (Journal Entry);Journal Entry;28/02/2026;8,50   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;LABOR: OIL CHANGE;25/02/2026;25/02/2026;DROJO;63005000 (Lease Expense);Lease Expense;002;;;2026-02-25 17:12:00;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,52   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,52   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,56   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730175609;KR (Vendor Invoice);Vendor Invoice;30/01/2026;8,56   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10127552/97080/Hotel Tax;30/01/2026;30/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-30 12:55:10;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61005500 (Fully Deductible - Lodging);Fully Deductible - L;1002000011;1730174609;KR (Vendor Invoice);Vendor Invoice;01/01/2026;8,62   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;10116181/96858/Hotel Tax;01/01/2026;01/01/2026;FIBATCH;21102400 (AP Manual Adjustment);AP Manual Adjustment;001;;;2026-01-01 04:55:06;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
